,CASH_C_EQUIV,TRADING_FA,INT_RECEIV,PUR_RESALE_FA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,INVEST_REAL_ESTATE,FIXED_ASSETS,INTAN_ASSETS,DEFER_TAX_ASSETS,T_ASSETS,LOAN_FR_OTH_BANK_FI,TRADING_FL,SOLD_FOR_REPUR_FA,PAYROLL_PAYABLE,TAXES_PAYABLE,INT_PAYABLE,BOND_PAYABLE,DEFER_TAX_LIAB,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,ORDIN_RISK_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,OTH_COMPRE_INCOME,N_CF_FR_INVEST_A,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_IFC,C_PAID_DIV_PROF_INT,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_FR_ISSUE_BOND,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,IFC_CASH_INCR,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,DILUTED_EPS,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,BASIC_EPS,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,OTH_COMPR_INCOME,T_COMPR_INCOME,INT_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,F_VALUE_CHG_GAIN,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,COMPR_INC_ATTR_M_S,FOREX_GAIN,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,COMMIS_INCOME,T_COGS,FLAG,NI_NI
66,32003625128.0,23610259498.0,1187485409.0,4825912955.0,21660741328.0,2349592749.0,28747185.16,900922639.9,447409861.2,415814588.5,117000000000.0,5300000000.0,9064685949.0,19399796740.0,1665985861.0,530532290.5,364004833.2,11979739744.0,69174858.78,82560567443.0,5919291464.0,8587700712.0,2578881900.0,5372864040.0,11454892967.0,34650118480.0,138309670.5,34788428150.0,117000000000.0,736487397.9,-8022541122.0,-8688020921.0,126068799.2,533088678.6,893514504.6,2324994681.0,38100000.0,17702593754.0,726067799.1,-4366573217.0,-28166410.85,1151757592.0,1152714127.0,1292535273.0,26390614676.0,3055419329.0,8916055627.0,13478266000.0,3444435.0391000006,4981340.74,12372155237.0,41396951233.0,37030378016.0,238866918.2,13802375646.0,6889547315.0,2469919713.0,1430220409.0,0.48,393021800.9,8207540704.0,8207540704.0,3477313288.0,0.48,3462686530.0,117060013.2,2489332062.0,-323146836.3,2489419371.0,970650664.6,2812501034.0,3295565570.0,-383378223.1,4744854174.0,2812566207.0,387831174.3,19212999.87,87309.02,12606499.23,664747080.7,33839757.8,65172.52,4293843145.0,4744854174.0,0.0,0.01203163065665035
67,1964098945.0,1031604173.0,54089664.98,109000600.0,1737821488.0,1137899841.0,1045891300.0,252132934.0,496183019.3,46928217.95,10285825032.0,690000000.0,27801330059.20275,1456541211.0,9246913.48,37393149.16,7214547.41,78054142631.04854,572800141.6459999,6660931812.0,448000000.0,1181996959.0,92030256.97,19407685555.629314,506731634.3,2216661358.0,1408231862.0,3624893220.0,10285825032.0,-12097492.0,-151494680.8,298494322.4,3737797950.8210464,163028262.5,172257868.5,1649862872.0,5988023.95,2892067789.0,167030929.1,1372422294.0,-769592.88,39588373.43,23173821.23,105236551.9,2593573467.0,949864317.1,323752549.3,97074948466.19418,62773052.93,-1144589.3,1226192245.0,1407226047.0,2779648341.0,55335652.57,1415500000.0,188138419.1,85407009.89,189307754.8,0.06,106168029.1,129054038.2,342782359.3,106601682.1,0.06,103926076.7,6500242.42,43758048.72,-15761645.44,67656687.94,26031074.94,53380459.11,138040783.7,-12803582.19,59855854.75,83418333.38,13864736.42,1036805.1,23898639.22,-769592.88,23183348.74,3712410.53,30037874.27,187697246.2,363323891.3,0.0,0.0445035327316917
68,415696688.7,529378.4602000001,694500.0,56755868091.99488,74000000.0,39006639.27,1717608116.193224,911297949.3,139537089.9,8202431.96,2971457960.0,43214177260.242905,27801330059.20275,40321744677.36061,13566528.92,13305877.13,762222.23,78054142631.04854,104175.0,1180863238.0,465510000.0,811032310.1,42224320.8,19407685555.629314,471828090.8,1790594722.0,259003.26320000002,1790594722.0,2971457960.0,-25213.471500000007,-206412495.2,2285966.2,3737797950.8210464,780995.7208,79136198.03,30255200.0,342808227433.8659,1478061559.0,5452312.03,-60639298.77,-3054570.18,37960391.71,5524568.700799999,35153466.64,1475775593.0,41493192.89,285548693.2,97074948466.19418,387500000.0,73683886.0,146541800.4,449005987.5,388366688.7,264227548.3,570000000.0,67082025591.21044,221902314.1,423458199.6,0.005,746182.62,1315918138.0,1315918138.0,17013560.9,0.005,-90896482.77,5712771.21,2315151.59,17145.34019999999,2315151.59,34657188409.83385,2315151.59,6198494.65,20234.590399999997,1165528628.0,2315151.59,5051490.88,261933.46,-7898.606800000006,370521096.05937654,14698409.31,108171977.1,-9866.131800000006,11684825462.966698,1413013115.0,0.0,46.72349645147858
69,6868720438.0,876449194.0,222222995.4,3911404776.0,9323674503.0,355634053.5,1717608116.193224,1518746056.0,27956283.67,135476229.4,30493911597.0,43214177260.242905,27801330059.20275,2098255355.0,168725579.9,91116385.65,107483415.9,4975973865.0,82708032.67,14855097982.0,1964100000.0,9875504533.0,660163317.8,1269273981.0,1918341383.0,15638813616.0,679504.9859999998,15638813616.0,30493911597.0,-48569599.27,-114841505.5,-7300678283.0,3737797950.8210464,660724.7298999999,41157531.94,457760477.8,342808227433.8659,4125064934.0,41000000.0,-2655737371.0,-16787582.77,283373345.9,178582994.2,196410000.0,11425743216.0,2327696581.0,155999037.4,4974000000.0,2200611.0389000005,2039613316.732157,4776570000.0,11092281643.0,8436544272.0,155999037.4,4974000000.0,2146240883.0,546658629.1,197430000.0,0.34,50360667.04,1986134238.0,1986134238.0,845676194.5,0.34,835535201.0,2680916.09,911247629.2,245909142.9,911247629.2,408387458.9,665338486.3,712810974.8,-135664727.5,1150599037.0,665338486.3,65174334.66,4922874.75,-2704.246800000002,1357703.41,180337708.2,15063868.26,-6288.745399999998,990689216.4,1150599037.0,0.0,0.02264090920663761
70,349000000000.0,30253000000.0,28949000000.0,298000000000.0,237000000000.0,12081000000.0,18264000000.0,16841000000.0,32103000000.0,15253000000.0,3360000000000.0,27746000000.0,3692000000.0,122000000000.0,12060000000.0,8244000000.0,22368594232.556797,56756000000.0,6238000000.0,3120000000000.0,7916000000.0,87544000000.0,6982000000.0,14680000000.0,70014000000.0,183000000000.0,56996000000.0,240000000000.0,3360000000000.0,-4427000000.0,-236000000000.0,228000000000.0,1192000000.0,1080000000000.0,864000000000.0,62958000000.0,789000000000.0,741000000000.0,73065000000.0,-2009000000.0,-749000000.0,21065000000.0,70080000000.0,15401000000.0,513000000000.0,20392000000.0,1100000000000.0,29600000000.0,12215000000.0,101000000.0,6887000000.0,247000000000.0,245000000000.0,10083000000.0,60071000000.0,87076000000.0,30861000000.0,53184000000.0,3.55,311858255.6184676,363000000000.0,363000000000.0,46224000000.0,3.56,46339000000.0,8966000000.0,22930000000.0,-6212000000.0,29802000000.0,34657188409.83385,28154000000.0,54917000000.0,596000000.0,316000000000.0,36014000000.0,11962000000.0,520000000.0,6872000000.0,-381000000.0,10210000000.0,405000000.0,7860000000.0,11684825462.966698,316000000000.0,0.0,0.011245626700727495
71,5608366427.0,2498004491.0,14170203.21,587876647.6,457104699.5,80208355.23,1717608116.193224,158336656.0,108331039.1,19466778.59,11423178059.0,222000000.0,294724320.0,367200000.0,112209718.7,30554797.53,2335243.77,78054142631.04854,9980576.47,6776695176.0,1200000000.0,1463822818.0,432421866.7,430771583.3,734097155.2,4646482883.0,675261.2146000001,4646482883.0,11423178059.0,24434937.07,-230952716.8,-1351836352.0,3737797950.8210464,67201262.5,1622427.97,505206942.7,342808227433.8659,2105444252.0,22992.272500000006,-1667255037.0,-465968.09,158446061.7,94355999.07,84000000.0,3457280604.0,121324260.1,232575144.8,97074948466.19418,4413388.961300001,2039613316.732157,-84000000.0,7803175956.0,6135920919.0,165373882.3,0.0,1067440319.0,351871101.5,84000000.0,0.23,-22124439.56,1132328590.0,1132328590.0,378396211.7,0.23,377718385.0,-916026.54,290417146.4,15270145.05,290611107.4,241967933.5,275147001.3,189122439.6,-33873053.04,754610204.8,275340962.4,57600235.22,1107703.26,193961.05,-465968.09,103055249.4,1785529.94,193961.05,733259049.8,754610204.8,0.0,0.006484795885205347
72,4533167617.0,3438993990.0,80757480.01,793085868.8,429770692.0,3737821385.1164804,30818831.27,226255951.1,46805003.6,71236980.48,13649605252.0,400000000.0,707436700.4,2096288041.0,221318975.0,87953344.36,17390231.33,78054142631.04854,252360.0,9474323930.0,2033515700.0,239091.05,314844251.8,317352318.0,1119117840.0,4091341157.0,83940165.6,4175281323.0,13649605252.0,-3818493.58,-423726111.0,-883841427.1,122500000.0,266275890.1,8414023.92,434768571.7,342808227433.8659,2670850956.0,7467631.16,-386596930.5,-1529392.36,185480069.9,165307522.7,2808163.8859000015,3554692383.0,895063354.7,432140135.0,800000000.0,2474488.5293000005,2039613316.732157,922500000.0,6024608680.0,5638011750.0,165864244.9,922500000.0,1211537927.0,442724619.6,4974450.523100002,0.12,311858255.6184676,1165234691.0,1165234691.0,338234041.4,0.12,312271219.6,7938498.65,265841064.8,12906718.96,251334179.7,159223012.0,252934345.9,169597367.6,-10969915.68,852963471.8,238427460.7,63685423.32,3462426.24,-14506885.19,-1529392.36,99806580.74,29425248.05,-14506885.19,842354747.4,852963471.8,0.0,0.12341383816952257
73,140488658.1,857394.1648999997,219385.48,56755868091.99488,596631.8738,3737821385.1164804,1717608116.193224,118241899.4,21897410.15,1483532.81,386750858.2,43214177260.242905,27801330059.20275,40321744677.36061,27219.81,1201998.23,65878.00970000005,78054142631.04854,572800141.6459999,62421464.98,90000000.0,223115345.2,4557233.13,19407685555.629314,6626480.9,324329393.2,-229397.0294999998,324329393.2,386750858.2,30333.93,9661993.27,-1118710.86,3737797950.8210464,15000000.0,75810331.13,18650226.63,342808227433.8659,105191567.4,157364.38,32305387.63,56142.22,898041.49,1917332.3359999994,494037.0,106310278.3,11556156.52,66148337.86,97074948466.19418,6200000.0,56596.5,23705963.0,19473924.75,51779312.38,51141324.1,30400000.0,67082025591.21044,17962550.6,6694037.0,-0.12,311858255.6184676,44718491.3,44718491.3,-13681785.44,-0.12,-14085587.94,-3404716.08,-11023772.47,30333.93,-14186282.1,34657188409.83385,-11054106.4,2326147.87,5220.123500000001,37770626.97,-14216616.03,121070.29,29185.01,-3162509.63,370521096.05937654,534830.59,432987.51,-3162509.63,11684825462.966698,61130227.11,0.0,-0.03045643978048692
74,171000000000.0,13221000000.0,7620000000.0,124000000000.0,96785000000.0,1552000000.0,359000000.0,5200000000.0,547000000.0,3856000000.0,1340000000000.0,21897000000.0,27801330059.20275,29853000000.0,339000000.0,1218000000.0,11010000000.0,39898000000.0,572800141.6459999,1260000000000.0,8800000000.0,26128000000.0,6811000000.0,15986000000.0,24129000000.0,78114000000.0,192000000.0,78306000000.0,1340000000000.0,-3740000000.0,-18665000000.0,20842000000.0,1104000000.0,133000000000.0,118000000000.0,3633000000.0,107000000000.0,246000000000.0,10822000000.0,18552000000.0,-200000000.0,6150000000.0,28050000000.0,4529000000.0,225000000000.0,1647000000.0,137000000000.0,30000000000.0,10000000000.0,1000000.0,16575000000.0,69744000000.0,88296000000.0,3626000000.0,31104000000.0,50843000000.0,3450000000.0,14529000000.0,1.27,32000000.0,30659000000.0,30659000000.0,16815000000.0,1.27,16763000000.0,3835000000.0,10018000000.0,-3436000000.0,10023000000.0,26285000000.0,13454000000.0,271000000.0,-144000000.0,13896000000.0,13459000000.0,2219000000.0,24000000.0,5000000.0,150000000.0,3356000000.0,76000000.0,5000000.0,3951000000.0,13896000000.0,0.0,0.005646779106917304
75,21406000000.0,34159000000.0,34717000000.0,8295000000.0,492000000000.0,34775000000.0,1329000000.0,23085000000.0,6388000000.0,84697396.24729995,1970000000000.0,43214177260.242905,27801330059.20275,20426000000.0,5562000000.0,382000000.0,17010794798.8189,67985000000.0,4919000000.0,1750000000000.0,28265000000.0,53860000000.0,40798000000.0,18429000000.0,95153000000.0,220000000000.0,2254000000.0,223000000000.0,1970000000000.0,-16174000000.0,-60233000000.0,68292000000.0,88000000.0,480000000000.0,451000000000.0,13272000000.0,376000000000.0,333000000000.0,75528000000.0,-48122000000.0,-76000000.0,3375000000.0,26519000000.0,8120000000.0,265000000000.0,3039000000.0,511000000000.0,97074948466.19418,2310378.5515000005,159000000.0,-56105000000.0,69452000000.0,21330000000.0,3724000000.0,88000000.0,67082025591.21044,12717000000.0,56193000000.0,0.88,3125000000.0,424000000000.0,424000000000.0,29451000000.0,0.88,28903000000.0,3814000000.0,3203000000.0,-21575000000.0,3433000000.0,34657188409.83385,24765000000.0,95911000000.0,-237000000.0,395000000000.0,25008000000.0,1305000000.0,213000000.0,230000000.0,-437000000.0,4443000000.0,761000000.0,243000000.0,11684825462.966698,395000000000.0,0.0,0.030430262316058863
76,434000000000.0,22262000000.0,12339000000.0,570000000000.0,112000000000.0,3737821385.1164804,1717608116.193224,21478000000.0,5392000000.0,10683000000.0,3230000000000.0,111000000000.0,27801330059.20275,64567000000.0,7682000000.0,5112000000.0,27749000000.0,91968000000.0,572800141.6459999,3020000000000.0,28366000000.0,46392000000.0,16456000000.0,42487000000.0,64023000000.0,198000000000.0,6575000000.0,204000000000.0,3230000000000.0,-401691.83470000006,-73721000000.0,-35238000000.0,121000000.0,283000000000.0,224000000000.0,35002000000.0,213000000000.0,421000000000.0,10671000000.0,-102000000000.0,-405000000.0,24301000000.0,93566000000.0,12236000000.0,456000000000.0,21618000000.0,298000000000.0,19912000000.0,2394522.0689000003,690000000.0,7797000000.0,259000000000.0,157000000000.0,14700000000.0,20033000000.0,201000000000.0,19174000000.0,12236000000.0,1.19,311858255.6184676,116000000000.0,116000000000.0,57151000000.0,1.24,56803000000.0,12989000000.0,39852000000.0,-2434000000.0,40848000000.0,83033000000.0,42278000000.0,3193000000.0,-378000000.0,59083000000.0,43282000000.0,8004000000.0,400000000.0,996000000.0,-335000000.0,13869000000.0,748000000.0,1004000000.0,29956000000.0,59083000000.0,0.0,0.01728201099764336
77,14090598423.0,379796940.0,388979209.1,100000000.0,1409181023.0,0.0,24138857.95,395482678.5,197770899.1,145784571.3,83766410137.0,0.0,0.0,3500300042.0,17201890.49,151509912.3,1390598873.0,78054142631.04854,0.0,77989566309.0,1663303332.0,370301473.5,2560102127.0,842296944.9,227945738.5,5642305313.0,134538514.9,5776843827.0,83766410137.0,-152186.4284,-2244113495.0,-1330922679.0,0.0,2126542815.0,173544204.0,247747334.6,140310541.5,13691934895.0,6608000.0,-3793835137.0,-2254613.52,409265958.6,1615902627.0,216544350.1,15022857574.0,51302263.97,2417657699.0,97074948466.19418,3266070.405400001,2039613316.732157,-216544350.1,15069145762.0,11275310625.0,291114883.2,0.0,4002487347.0,322458980.5,216544350.1,0.56,311858255.6184676,2059245000.0,2059245000.0,1197046000.0,0.56,1161515000.0,188398000.0,903109000.0,-22246000.0,909795000.0,1959509000.0,925356000.0,7991000.0,-7308000.0,897730000.0,932041000.0,103893000.0,24012000.0,6685000.0,1417000.0,265005000.0,59542000.0,6685000.0,93813000.0,897730000.0,0.0,0.06388345577072253
78,16561000000.0,4926000000.0,12003000000.0,2394000000.0,175000000000.0,11000000.0,6795000000.0,10065000000.0,966000000.0,3178000000.0,724000000000.0,43214177260.242905,27801330059.20275,25199000000.0,1962000000.0,1876000000.0,4931417347.657001,15500000000.0,1021000000.0,623000000000.0,9062000000.0,66742000000.0,3089000000.0,4544000000.0,20750000000.0,98968000000.0,1418000000.0,100000000000.0,724000000000.0,-5219000000.0,-20010000000.0,45114000000.0,3737797950.8210464,190000000000.0,177000000000.0,33305000000.0,145000000000.0,180000000000.0,32093000000.0,-5655000000.0,-178000000.0,7830000000.0,16385000000.0,5671000000.0,135000000000.0,1121000000.0,197000000000.0,97074948466.19418,2000000.0,70000000.0,-30581000000.0,24990000000.0,19335000000.0,3676000000.0,0.0,67082025591.21044,11705000000.0,30581000000.0,1.02,311858255.6184676,193000000000.0,193000000000.0,11914000000.0,1.02,11868000000.0,1263000000.0,5963000000.0,-3348000000.0,6047000000.0,34657188409.83385,9261000000.0,32277000000.0,16000000.0,181000000000.0,9395000000.0,4810000000.0,75000000.0,84000000.0,-280000000.0,2519000000.0,121000000.0,134000000.0,11684825462.966698,181000000000.0,0.0,0.012879191059073975
79,11080705099.0,847106965.3,89618638.32,2413757581.0,610440098.8,96269406.45,89565669.4,243639602.0,38260469.59,25095505.33,24240066498.0,490000000.0,0.0,1980460000.0,275825701.2,110797156.0,24425196.67,78054142631.04854,324480.0,18931000016.0,1800000000.0,1820371357.0,23399608.13,475114716.3,415761938.2,4530913276.0,778153205.5,5309066482.0,24240066498.0,12766.952099999979,-462015104.1,-584902128.0,4000000.0,3932746.89,17892223.39,2687695688.0,18317914.46,8198412851.0,-3554552.82,1885713004.0,-3515632.77,248342723.1,14203613.182400012,47314130.65,8783314979.0,5709697806.0,479907327.5,900000000.0,5117556.815400001,2039613316.732157,2936145869.0,10001771997.0,11887485002.0,475974580.6,2983460000.0,67082025591.21044,675070440.4,47314130.65,0.009845000000000003,311858255.6184676,2259136518.0,2259136518.0,588422649.8,0.009067000000000002,629708691.7,1754680.01,312421640.6,-13535314.84,419064316.8,495935672.4,326433596.2,171103192.2,-11378630.15,1629427826.0,432599631.6,102766358.9,49421946.84,106642676.2,-1681579.88,155823018.2,8135904.93,106166035.4,1446575972.0,1629427826.0,0.0,0.018807008457008587
80,5608952256.0,2639186047.0,167085003.5,234151000.0,1898995982.0,140983545.6,3162902.84,46720608.49,25696685.79,39209401.57,13852138749.0,43214177260.242905,176690690.1,2032200000.0,337381568.3,55135620.53,1688506.41,78054142631.04854,61673311.57,7087128343.0,1294071702.0,2796067145.0,346548932.2,347927562.8,1617849562.0,6728274842.0,36735563.81,6765010405.0,13852138749.0,-123993.04880000003,-1902984701.0,-550363613.0,30450000.0,2059420594.0,295153886.0,416382746.1,243120220.9,2871120230.0,52033665.12,-2516469767.0,-240719.72,192948171.6,172613467.3,93280732.75,3421483843.0,480403946.8,2198138587.0,97074948466.19418,3726118.110800001,2039613316.732157,-62880732.75,9081570387.0,6565100620.0,38717993.13,30450000.0,1458446803.0,648756514.5,93330732.75,0.122,-13141836.73,1546260844.0,1546260844.0,426153441.4,0.122,404135807.6,44794.32,476863559.1,161326447.0,476061241.9,212672008.5,315915955.6,285626072.2,-42879984.97,1142125036.0,314734794.9,83605220.92,3696835.01,-802317.27,-240719.72,111418646.6,25714468.88,-1181160.76,1090707643.0,1142125036.0,0.0,0.08170202118316852
81,14501020000.0,2372562000.0,482696000.0,3697624000.0,10718236000.0,111413000.0,1717608116.193224,595592000.0,126655000.0,383912000.0,84413200000.0,43214177260.242905,27801330059.20275,8360538000.0,256624000.0,108435000.0,1297822000.0,78054142631.04854,6655000.0,78360268000.0,1520104000.0,477797000.0,1682122000.0,1464386000.0,1098007000.0,5845204000.0,207728000.0,6052932000.0,84413200000.0,-397213000.0,-6558372000.0,-258445000.0,101400000.0,29134540000.0,22707200000.0,330455000.0,22629512000.0,10784339000.0,63182000.0,-7106188000.0,-4848000.0,393995000.0,1547368000.0,385923000.0,11042784000.0,274048000.0,29265572000.0,97074948466.19418,2066318.4851000009,2039613316.732157,-284523000.0,13191440000.0,6085252000.0,131032000.0,101400000.0,4118168000.0,449628000.0,385923000.0,0.49,25180000.0,2364664000.0,2364664000.0,1199188000.0,0.49,1179537000.0,193686000.0,587912000.0,-393264000.0,602289000.0,2272233000.0,981175000.0,77019000.0,-56513000.0,1185126000.0,995553000.0,101899000.0,7850000.0,14377000.0,15639000.0,203635000.0,27501000.0,14377000.0,48933000.0,1185126000.0,0.0,0.02762384323084758
82,32709489778.0,4794697940.0,329606486.8,2271995990.0,8251497118.0,304864143.5,1717608116.193224,578069393.2,56162119.2,34914968.97,72452362087.0,43214177260.242905,4499687139.0,4813574000.0,772640889.0,342375756.7,180983912.0,5988575764.0,18398055.57,53072066852.0,6715760000.0,9741644.092999997,1596052099.0,3286935320.0,6752630171.0,18444886453.0,935408782.7,19380295235.0,72452362087.0,93508862.65,-7253567420.0,-5058218753.0,3737797950.8210464,7332236292.0,187657332.3,1558058532.0,342808227433.8659,12199723396.0,186206199.0,-2667603111.0,-4672164.9,926477462.8,1062109678.0,977339474.7,17257942149.0,2129462500.0,7441224753.0,19500000000.0,9000000000.0,2039613316.732157,9648855228.0,37365929454.0,34698326343.0,108988460.6,19637931800.0,6973162498.0,1892602045.0,9989076572.0,0.28,80490275.66,5996252290.0,5996252290.0,2555107327.0,0.28,2503019454.0,62753080.51,1898324185.0,-7456425.04,1921363852.0,1415486098.0,1883621267.0,511728285.8,-56976756.0,3493232836.0,1928820277.0,332862192.3,5597705.56,23039667.07,-4672164.9,626287049.3,57685578.45,45199009.77,4119685345.0,3493232836.0,0.0,0.029907181678803973
83,313000000000.0,12490000000.0,13074000000.0,169000000000.0,112000000000.0,3737821385.1164804,1717608116.193224,12629000000.0,763000000.0,4015000000.0,2420000000000.0,50817000000.0,27801330059.20275,63164000000.0,8149000000.0,2605000000.0,20949000000.0,42247000000.0,572800141.6459999,2260000000000.0,46277000000.0,32537000000.0,9199000000.0,29861000000.0,38795000000.0,153000000000.0,213000000.0,153000000000.0,2420000000000.0,-3830000000.0,-22720000000.0,-697000000.0,30000000.0,267000000000.0,247000000000.0,8375000000.0,247000000000.0,413000000000.0,3000000.0,-21092000000.0,-309000000.0,14377000000.0,64851000000.0,2346000000.0,414000000000.0,8942000000.0,269000000000.0,2547000000.0,2003814.1481000003,18000000.0,2634000000.0,138000000000.0,117000000000.0,2625000000.0,20403000000.0,131000000000.0,11299000000.0,17769000000.0,0.66,311858255.6184676,65306000000.0,65306000000.0,34421000000.0,0.66,34285000000.0,4633000000.0,23180000000.0,-3535000000.0,23219000000.0,50862000000.0,26715000000.0,-475000000.0,-524000000.0,31021000000.0,26754000000.0,5607000000.0,85000000.0,39000000.0,367000000.0,7667000000.0,221000000.0,39000000.0,14952000000.0,31021000000.0,0.0,0.00826044703595724
